customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,lifespan,avg_order_value,avg_monthly_spend
16420,AW00027419,Rebekah Mehta,70,50 and above,New,2013-06-08,139,1,70,1,1,70,70
16421,AW00027420,Samuel Turner,70,50 and above,New,2013-02-09,143,1,70,1,1,70,70
16422,AW00027421,Mindy Chander,65,50 and above,New,2012-11-05,146,1,2049,1,1,2049,2049
16423,AW00027422,Evan Gonzalez,70,50 and above,New,2013-10-05,135,1,60,3,3,60,60
16424,AW00027423,Dakota Butler,71,50 and above,New,2012-11-15,146,1,2071,1,1,2071,2071
16425,AW00027424,Luis Mitchell,71,50 and above,New,2012-11-20,146,1,2049,1,1,2049,2049
16426,AW00027425,Steven Morris,70,50 and above,New,2012-10-29,147,1,2049,1,1,2049,2049
16427,AW00027426,Evan Stewart,65,50 and above,New,2013-08-04,137,1,23,2,2,23,23
16428,AW00027427,Mason Young,65,50 and above,New,2013-10-19,135,2,4490,3,3,2245,408
16429,AW00027428,Paige Foster,70,50 and above,New,2013-06-29,139,1,94,2,2,94,94
16430,AW00027429,Stephanie Ward,70,50 and above,New,2012-10-23,147,1,783,1,1,783,783
16431,AW00027430,Stephanie Young,70,50 and above,New,2013-07-24,138,1,33,3,3,33,33
16432,AW00027431,Ethan Jenkins,64,50 and above,New,2012-11-25,146,1,2049,1,1,2049,2049
16433,AW00027432,Craig Ruiz,64,50 and above,New,2013-11-12,134,1,27,3,3,27,27
16434,AW00027433,Barry Garcia,69,50 and above,New,2013-07-28,138,1,27,3,3,27,27
16435,AW00027434,David Patterson,70,50 and above,New,2014-01-23,132,1,36,3,3,36,36
16436,AW00027435,Alexandra Johnson,69,50 and above,New,2013-05-09,140,1,89,3,3,89,89
16437,AW00027436,Carmen Mehta,63,50 and above,New,2013-11-16,134,1,94,2,2,94,94
16438,AW00027437,Gabriella Reed,69,50 and above,New,2013-04-02,141,1,79,2,2,79,79
16439,AW00027438,Alejandro Shan,68,50 and above,New,2013-05-21,140,1,27,3,3,27,27
16440,AW00027439,Chase Ramirez,67,50 and above,New,2013-10-12,135,2,4462,3,3,2231,405
16441,AW00027440,Trinity Howard,67,50 and above,New,2013-10-15,135,2,4447,4,4,2223,404
16442,AW00027441,Jose Ross,67,50 and above,New,2013-02-06,143,1,79,2,2,79,79
16443,AW00027442,Janelle Raman,66,50 and above,New,2013-05-28,140,1,27,3,3,27,27
16444,AW00027443,Jessica Jackson,66,50 and above,New,2013-04-27,141,1,23,2,2,23,23
16445,AW00027444,Kayla Martinez,51,50 and above,New,2013-10-22,135,1,31,2,2,31,31
16446,AW00027445,Shaun Tang,50,50 and above,New,2013-10-26,135,1,34,2,2,34,34
16447,AW00027446,Tyler Jones,45,40-49,New,2013-10-16,135,2,4468,3,3,2234,406
16448,AW00027447,Miranda Hayes,51,50 and above,Regular,2013-10-08,135,2,4490,3,3,2245,374
16449,AW00027448,Marc Romero,55,50 and above,New,2012-11-19,146,1,2071,1,1,2071,2071
16450,AW00027449,Bryan Cox,52,50 and above,Regular,2013-10-05,135,2,4482,5,5,2241,373
16451,AW00027450,Abigail Ross,52,50 and above,New,2013-10-12,135,2,4514,4,4,2257,410
16452,AW00027451,Thomas Washington,52,50 and above,New,2013-07-31,138,1,37,3,3,37,37
16453,AW00027452,Evan Watson,53,50 and above,New,2013-10-23,135,2,4544,4,4,2272,413
16454,AW00027453,Carson Henderson,51,50 and above,New,2013-10-01,135,2,4468,3,3,2234,406
16455,AW00027454,Benjamin Wang,46,40-49,New,2013-06-14,139,1,7,2,2,7,7
16456,AW00027455,Brianna Jenkins,51,50 and above,New,2013-10-25,135,2,4533,5,5,2266,412
16457,AW00027456,Jackson Hughes,52,50 and above,New,2013-10-15,135,1,58,3,3,58,58
16458,AW00027457,Elizabeth Walker,52,50 and above,New,2013-08-29,137,1,58,3,3,58,58
16459,AW00027458,Roger Liang,46,40-49,New,2013-07-02,138,1,69,3,3,69,69
16460,AW00027459,Kevin Kumar,46,40-49,New,2013-10-19,135,2,4552,6,6,2276,455
16461,AW00027460,Grant Goel,46,40-49,New,2013-10-25,135,2,4490,3,3,2245,449
16462,AW00027461,Arianna Coleman,40,40-49,New,2013-07-10,138,1,110,4,4,110,110
16463,AW00027462,Xavier Rodriguez,41,40-49,New,2013-11-05,134,1,35,4,4,35,35
16464,AW00027463,Rachel Morgan,40,40-49,New,2013-03-11,142,1,23,2,2,23,23
16465,AW00027464,Jacquelyn Torres,75,50 and above,New,2013-09-18,136,1,6,2,2,6,6
16466,AW00027465,Seth Garcia,41,40-49,New,2013-06-09,139,1,12,2,2,12,12
16467,AW00027466,Abigail Murphy,42,40-49,New,2013-06-09,139,1,67,3,3,67,67
16468,AW00027467,Jackson Coleman,42,40-49,New,2012-12-20,145,1,2049,1,1,2049,2049
16469,AW00027468,Robert Powell,41,40-49,New,2012-12-16,145,1,2071,1,1,2071,2071
16470,AW00027469,Anne Gill,74,50 and above,Regular,2013-12-24,133,2,1332,3,3,666,102
16471,AW00027470,Raquel Dominguez,73,50 and above,Regular,2013-12-15,133,2,1372,5,5,686,114
16472,AW00027471,Susan Gao,72,50 and above,Regular,2013-12-26,133,2,1387,3,3,693,115
16473,AW00027472,Mindy Chande,72,50 and above,New,2013-11-30,134,2,1346,5,5,673,122
16474,AW00027473,Gabriel Lal,61,50 and above,Regular,2013-12-28,133,2,1398,4,4,699,116
16475,AW00027474,Alexandria Hayes,43,40-49,New,2013-07-15,138,1,60,3,3,60,60
16476,AW00027475,Alexa Bailey,43,40-49,New,2013-12-26,133,1,33,3,3,33,33
16477,AW00027476,Alexis Alexander,43,40-49,New,2013-11-24,134,1,25,2,2,25,25
16478,AW00027477,Hunter Wright,42,40-49,New,2013-06-30,139,1,23,2,2,23,23
16479,AW00027478,Sheila Alvarez,43,40-49,New,2013-04-09,141,1,27,3,3,27,27
16480,AW00027479,Kaitlyn Sanders,43,40-49,New,2013-03-28,142,1,23,2,2,23,23
16481,AW00027480,Chloe Parker,43,40-49,New,2014-01-23,132,1,119,4,4,119,119
16482,AW00027481,Oscar Gonzales,43,40-49,New,2013-08-08,137,1,58,3,3,58,58
16483,AW00027482,Gary Diaz,65,50 and above,New,2013-03-06,142,1,39,2,2,39,39
16484,AW00027483,Thomas Shan,65,50 and above,Regular,2013-12-15,133,2,1382,4,4,691,115
16485,AW00027484,Kristen Zhang,71,50 and above,Regular,2013-12-11,133,2,1323,2,2,661,110
16486,AW00027485,Nina Tang,64,50 and above,New,2013-11-29,134,2,1354,5,5,677,123
16487,AW00027486,Mathew Gill,64,50 and above,Regular,2013-12-07,133,2,1372,5,5,686,114
16488,AW00027487,Cedric Guo,57,50 and above,Regular,2013-12-15,133,2,1323,2,2,661,101
16489,AW00027488,Sheila Munoz,69,50 and above,Regular,2013-12-15,133,2,1323,2,2,661,101
16490,AW00027489,Haley Hall,68,50 and above,Regular,2013-12-24,133,2,1383,5,5,691,106
16491,AW00027490,Natasha Martin,69,50 and above,Regular,2013-12-15,133,2,1332,3,3,666,102
16492,AW00027491,Maurice Luo,68,50 and above,New,2013-07-12,138,1,39,2,2,39,39
16493,AW00027492,Clayton Lin,68,50 and above,Regular,2013-12-01,133,2,1345,5,5,672,112
16494,AW00027493,Barbara Zheng,67,50 and above,Regular,2013-12-11,133,2,1353,4,4,676,112
16495,AW00027494,Virginia Perez,61,50 and above,New,2013-10-29,135,2,1952,5,5,976,195
16496,AW00027495,Nina Luo,65,50 and above,New,2013-09-18,136,1,35,1,1,35,35
16497,AW00027496,Stanley Suri,60,50 and above,New,2013-04-29,141,1,42,3,3,42,42
16498,AW00027497,Johnathan Rana,65,50 and above,New,2013-06-13,139,1,37,2,2,37,37
16499,AW00027498,Marie Ruiz,53,50 and above,New,2013-06-17,139,2,1350,5,5,675,225
16500,AW00027499,Barbara Kumar,64,50 and above,New,2013-06-10,139,2,1332,3,3,666,222
16501,AW00027500,Luis Hill,59,50 and above,New,2013-07-02,138,2,1372,5,5,686,196
16502,AW00027501,Darren Alonso,59,50 and above,New,2013-07-11,138,1,578,4,4,578,578
16503,AW00027502,Tyler Thompson,44,40-49,New,2013-01-30,144,1,70,1,1,70,70
16504,AW00027503,Warren Shen,44,40-49,New,2013-08-03,137,1,21,1,1,21,21
16505,AW00027504,Rebecca Lopez,44,40-49,New,2012-12-07,145,1,2071,1,1,2071,2071
16506,AW00027505,Bonnie Skelly,44,40-49,New,2013-08-28,137,1,25,2,2,25,25
16507,AW00027506,Carla Srini,45,40-49,New,2013-07-15,138,1,33,3,3,33,33
16508,AW00027507,Valerie Li,45,40-49,New,2014-01-07,132,1,27,3,3,27,27
16509,AW00027508,James Edwards,47,40-49,New,2012-12-14,145,1,2071,1,1,2071,2071
16510,AW00027509,Zachary Johnson,44,40-49,New,2013-03-20,142,1,60,3,3,60,60
16511,AW00027510,Cole Bailey,43,40-49,New,2013-10-27,135,1,31,3,3,31,31
16512,AW00027511,Bethany Goel,47,40-49,New,2013-07-25,138,1,549,2,2,549,549
16513,AW00027512,Joe Lopez,64,50 and above,New,2013-07-02,138,1,540,1,1,540,540
16514,AW00027513,Cara Zheng,63,50 and above,New,2013-07-05,138,1,563,3,3,563,563
16515,AW00027514,Daisy Navarro,63,50 and above,New,2013-07-22,138,1,540,1,1,540,540
16516,AW00027515,Keith Becker,62,50 and above,New,2013-07-01,138,1,540,1,1,540,540
16517,AW00027516,Charles Murphy,55,50 and above,New,2014-01-02,132,1,124,2,2,124,124
16518,AW00027517,Jessie Xu,61,50 and above,New,2013-07-30,138,1,540,1,1,540,540
16519,AW00027518,Stefanie Perez,61,50 and above,New,2013-05-06,140,1,124,2,2,124,124
16520,AW00027519,Alejandro Li,61,50 and above,New,2013-11-30,134,1,79,2,2,79,79
16521,AW00027520,Francis Navarro,61,50 and above,New,2013-05-18,140,1,79,2,2,79,79
16522,AW00027521,Gabriel Foster,46,40-49,New,2013-10-06,135,2,4462,3,3,2231,446
16523,AW00027522,Madeline Carter,45,40-49,New,2013-08-02,137,1,70,1,1,70,70
16524,AW00027523,Kayla Martin,46,40-49,New,2012-12-19,145,1,2049,1,1,2049,2049
16525,AW00027524,Denise Suri,45,40-49,New,2012-12-23,145,1,2049,1,1,2049,2049
16526,AW00027525,Ariana Sanders,46,40-49,New,2013-03-08,142,1,182,3,3,182,182
16527,AW00027526,Ramon Ma,45,40-49,New,2013-03-22,142,1,23,2,2,23,23
16528,AW00027527,Tina Sanchez,42,40-49,New,2013-10-20,135,2,4514,4,4,2257,451
16529,AW00027528,Jade Stewart,48,40-49,New,2013-09-10,136,1,89,3,3,89,89
16530,AW00027529,Rachel White,54,50 and above,New,2013-08-22,137,1,58,3,3,58,58
16531,AW00027530,Maria Ross,63,50 and above,New,2013-03-24,142,1,48,4,4,48,48
16532,AW00027531,Abigail Bailey,50,50 and above,New,2012-12-12,145,1,2071,1,1,2071,2071
16533,AW00027532,Kaitlyn Flores,50,50 and above,New,2013-12-29,133,1,23,2,2,23,23
16534,AW00027533,Allison Perez,56,50 and above,New,2013-04-16,141,1,25,2,2,25,25
16535,AW00027534,Candace Chapman,55,50 and above,New,2012-12-07,145,1,2071,1,1,2071,2071
16536,AW00027535,Ian Cook,56,50 and above,New,2012-12-05,145,1,2049,1,1,2049,2049
16537,AW00027536,Victoria Wilson,45,40-49,New,2012-11-25,146,1,783,1,1,783,783
16538,AW00027537,Amanda Bryant,51,50 and above,New,2013-10-02,135,2,4469,4,4,2234,446
16539,AW00027538,Jos├® Jackson,57,50 and above,New,2014-01-20,132,1,84,3,3,84,84
16540,AW00027539,Samuel Winston,51,50 and above,New,2013-11-24,134,2,4468,3,3,2234,406
16541,AW00027540,Jacqueline Butler,51,50 and above,New,2013-11-02,134,2,4504,5,5,2252,409
16542,AW00027541,Samantha Martin,51,50 and above,New,2013-10-29,135,2,4490,3,3,2245,449
16543,AW00027542,Jessica Rivera,58,50 and above,New,2013-11-28,134,2,4533,5,5,2266,412
16544,AW00027543,Katherine Griffin,58,50 and above,New,2013-11-13,134,2,4468,3,3,2234,406
16545,AW00027544,Marissa Hayes,58,50 and above,New,2012-12-19,145,1,2071,1,1,2071,2071
16546,AW00027545,Lucas Garcia,53,50 and above,New,2012-11-25,146,1,783,1,1,783,783
16547,AW00027546,Jackson Ross,60,50 and above,New,2012-12-21,145,1,2049,1,1,2049,2049
16548,AW00027547,Kevin Hill,59,50 and above,New,2012-12-03,145,1,2071,1,1,2071,2071
16549,AW00027548,Mason Green,48,40-49,New,2013-12-23,133,1,27,3,3,27,27
16550,AW00027549,Hunter Johnson,59,50 and above,New,2012-11-28,146,1,2071,1,1,2071,2071
16551,AW00027550,Marcus Blue,47,40-49,New,2012-11-27,146,1,783,1,1,783,783
16552,AW00027551,Antonio Long,52,50 and above,New,2012-12-06,145,1,2049,1,1,2049,2049
16553,AW00027552,Shannon Guo,53,50 and above,New,2012-12-07,145,1,2071,1,1,2071,2071
16554,AW00027553,Julia Sanders,52,50 and above,New,2012-11-29,146,1,2049,1,1,2049,2049
16555,AW00027554,Jordyn West,54,50 and above,New,2012-12-16,145,1,2071,1,1,2071,2071
16556,AW00027555,Isabella Alexander,59,50 and above,New,2012-12-10,145,1,2049,1,1,2049,2049
16557,AW00027556,Amanda Cox,60,50 and above,New,2012-12-26,145,1,2049,1,1,2049,2049
16558,AW00027557,Richard Thomas,59,50 and above,New,2012-11-02,146,1,783,1,1,783,783
16559,AW00027558,Caleb Kumar,60,50 and above,New,2012-12-06,145,1,2049,1,1,2049,2049
16560,AW00027559,Emily Rodriguez,54,50 and above,New,2012-12-24,145,1,2049,1,1,2049,2049
16561,AW00027560,Grace Patterson,60,50 and above,New,2012-11-22,146,1,783,1,1,783,783
16562,AW00027561,Kimberly Brooks,61,50 and above,New,2013-02-26,143,1,84,4,4,84,84
16563,AW00027562,Haley Bailey,55,50 and above,New,2014-01-24,132,1,94,2,2,94,94
16564,AW00027563,Devin Bennett,61,50 and above,New,2013-06-28,139,1,84,4,4,84,84
16565,AW00027564,Kevin Lal,60,50 and above,New,2013-05-26,140,1,60,3,3,60,60
16566,AW00027565,Kayla Wood,61,50 and above,New,2013-02-27,143,1,33,3,3,33,33
16567,AW00027566,Tristan Long,60,50 and above,New,2013-06-19,139,1,27,3,3,27,27
16568,AW00027567,Miranda Foster,60,50 and above,New,2013-11-10,134,1,21,1,1,21,21
16569,AW00027568,Miguel Evans,55,50 and above,New,2013-11-06,134,2,4490,3,3,2245,408
16570,AW00027569,Jocelyn Wood,55,50 and above,New,2013-11-28,134,2,4464,3,3,2232,405
16571,AW00027570,Natasha Navarro,49,40-49,New,2013-11-08,134,2,4518,4,4,2259,410
16572,AW00027571,Shannon Gao,44,40-49,New,2013-11-19,134,2,4484,3,3,2242,407
16573,AW00027572,Isaiah Carter,50,50 and above,New,2013-11-20,134,2,4490,3,3,2245,408
16574,AW00027573,Hunter Lal,62,50 and above,New,2013-11-11,134,2,4490,3,3,2245,408
16575,AW00027574,Madeline Hill,51,50 and above,New,2013-11-07,134,2,4456,5,5,2228,405
16576,AW00027575,Emma Wilson,56,50 and above,New,2012-11-30,146,1,2071,1,1,2071,2071
16577,AW00027576,Caroline Gonzales,56,50 and above,New,2012-12-11,145,1,2071,1,1,2071,2071
16578,AW00027577,Patrick Cook,62,50 and above,New,2011-01-06,168,1,3578,1,1,3578,3578
16579,AW00027578,Courtney Carter,61,50 and above,New,2011-01-14,168,1,3578,1,1,3578,3578
16580,AW00027579,Bruce Suarez,62,50 and above,New,2013-10-18,135,1,69,3,3,69,69
16581,AW00027580,Krista Blanco,50,50 and above,New,2013-10-06,135,1,40,2,2,40,40
16582,AW00027581,Phillip Kapoor,50,50 and above,New,2013-08-10,137,1,540,1,1,540,540
16583,AW00027582,Latoya Nath,50,50 and above,New,2013-08-08,137,1,562,4,4,562,562
16584,AW00027583,Calvin Xu,50,50 and above,New,2013-08-08,137,1,554,3,3,554,554
16585,AW00027584,Tina Malhotra,44,40-49,New,2013-08-21,137,1,599,3,3,599,599
16586,AW00027585,Candace Subram,44,40-49,New,2013-08-14,137,1,563,4,4,563,563
16587,AW00027586,Jenny She,51,50 and above,New,2013-11-16,134,1,1120,1,1,1120,1120
16588,AW00027587,Cara Li,52,50 and above,New,2013-11-24,134,1,1145,2,2,1145,1145
16589,AW00027588,Virginia Chandra,51,50 and above,New,2013-11-23,134,1,15,3,3,15,15
16590,AW00027589,Derek Yuan,47,40-49,New,2013-12-01,133,1,1183,3,3,1183,1183
16591,AW00027590,Dominic Lopez,53,50 and above,New,2013-12-23,133,1,1189,4,4,1189,1189
16592,AW00027591,Gerald Serrano,52,50 and above,New,2013-12-21,133,1,5,1,1,5,5
16593,AW00027592,Hector Ruiz,52,50 and above,New,2013-08-10,137,1,5,1,1,5,5
16594,AW00027593,Jorge Lin,47,40-49,New,2013-09-15,136,1,14,2,2,14,14
16595,AW00027594,Nicolas Andersen,53,50 and above,New,2013-03-12,142,1,40,2,2,40,40
16596,AW00027595,Jamie Wu,53,50 and above,New,2013-12-18,133,1,64,3,3,64,64
16597,AW00027596,Edgar Raman,48,40-49,New,2013-04-20,141,1,64,3,3,64,64
16598,AW00027597,Carl Jai,53,50 and above,New,2013-09-28,136,1,564,5,5,564,564
16599,AW00027598,Marco Gonzalez,54,50 and above,New,2013-09-01,136,1,556,4,4,556,556
16600,AW00027599,Cory Subram,54,50 and above,New,2013-09-11,136,1,604,2,2,604,604
16601,AW00027600,Destiny Sanchez,66,50 and above,New,2013-10-17,135,1,23,2,2,23,23
16602,AW00027601,Sydney Rogers,55,50 and above,New,2011-01-02,168,1,3578,1,1,3578,3578
16603,AW00027602,Wyatt Campbell,67,50 and above,New,2012-12-17,145,1,783,1,1,783,783
16604,AW00027603,Mya Barnes,63,50 and above,New,2013-07-06,138,1,93,4,4,93,93
16605,AW00027604,Richard Brooks,63,50 and above,New,2011-01-07,168,1,3578,1,1,3578,3578
16606,AW00027605,Miguel Martinez,52,50 and above,New,2011-01-26,168,1,3578,1,1,3578,3578
16607,AW00027606,Courtney Edwards,63,50 and above,VIP,2013-11-19,134,2,5997,3,3,2998,176
16608,AW00027607,Joshua Martin,63,50 and above,New,2013-03-21,142,1,7,2,2,7,7
16609,AW00027608,Hector Hernandez,58,50 and above,New,2013-11-04,134,1,34,2,2,34,34
16610,AW00027609,Audrey Alonso,58,50 and above,New,2013-07-02,138,1,36,3,3,36,36
16611,AW00027610,Jeremy Washington,64,50 and above,New,2013-05-18,140,1,43,3,3,43,43
16612,AW00027611,Jack Edwards,63,50 and above,New,2011-01-26,168,1,3578,1,1,3578,3578
16613,AW00027612,Lucas Hill,47,40-49,New,2011-01-03,168,1,3578,1,1,3578,3578
16614,AW00027613,Alexia Washington,52,50 and above,New,2012-12-04,145,1,783,1,1,783,783
16615,AW00027614,Warren Ye,63,50 and above,New,2011-01-16,168,1,3578,1,1,3578,3578
16616,AW00027615,Maria Henderson,55,50 and above,VIP,2013-11-08,134,2,5998,5,5,2999,176
16617,AW00027616,Emma Brown,54,50 and above,VIP,2013-11-09,134,2,5998,5,5,2999,171
16618,AW00027617,Morgan Phillips,45,40-49,VIP,2013-11-27,134,2,5976,4,4,2988,175
16619,AW00027618,Melanie Diaz,50,50 and above,New,2013-08-03,137,1,69,3,3,69,69
16620,AW00027619,Joseph Lee,50,50 and above,New,2013-07-11,138,1,34,2,2,34,34
16621,AW00027620,Nicole Hughes,50,50 and above,New,2013-09-22,136,1,89,3,3,89,89
16622,AW00027621,Edward Brown,50,50 and above,VIP,2013-11-20,134,2,5971,3,3,2985,170
16623,AW00027622,Lucas Wilson,58,50 and above,New,2013-09-02,136,1,29,1,1,29,29
16624,AW00027623,Christian Jackson,63,50 and above,VIP,2013-11-06,134,2,5984,5,5,2992,176
16625,AW00027624,Connor Russell,58,50 and above,New,2013-02-01,143,1,29,1,1,29,29
16626,AW00027625,Alexandria Hughes,64,50 and above,VIP,2013-11-09,134,2,5971,3,3,2985,175
16627,AW00027626,Connor Hayes,85,50 and above,New,2013-11-22,134,1,34,2,2,34,34
16628,AW00027627,Jason Yang,85,50 and above,New,2013-08-11,137,1,36,3,3,36,36
16629,AW00027628,Jasmine Hughes,51,50 and above,New,2013-08-05,137,1,5,1,1,5,5
16630,AW00027629,Jose Bryant,56,50 and above,New,2013-12-30,133,1,36,3,3,36,36
16631,AW00027630,Xavier Coleman,56,50 and above,New,2013-05-19,140,1,43,3,3,43,43
16632,AW00027631,Gabriella Phillips,45,40-49,New,2013-03-17,142,1,34,2,2,34,34
16633,AW00027632,Sheila Ortega,58,50 and above,New,2013-09-29,136,1,40,2,2,40,40
16634,AW00027633,Richard Russell,58,50 and above,New,2013-07-12,138,1,22,4,4,22,22
16635,AW00027634,Jacqueline Cooper,57,50 and above,New,2013-11-15,134,1,567,4,4,567,567
16636,AW00027635,Grace Perry,46,40-49,New,2013-12-15,133,1,93,4,4,93,93
16637,AW00027636,Paige Murphy,57,50 and above,VIP,2013-11-26,134,2,6011,5,5,3005,176
16638,AW00027637,Gabrielle Cook,58,50 and above,New,2013-07-04,138,1,69,3,3,69,69
16639,AW00027638,Marcus Brooks,52,50 and above,New,2013-06-02,139,1,36,3,3,36,36
16640,AW00027639,Emma Price,57,50 and above,New,2013-07-28,138,1,21,1,1,21,21
16641,AW00027640,Lauren Thomas,57,50 and above,New,2014-01-27,132,1,60,3,3,60,60
16642,AW00027641,Miranda Alexander,58,50 and above,VIP,2013-10-29,135,2,5962,2,2,2981,180
16643,AW00027642,Kayla Johnson,58,50 and above,New,2013-09-21,136,1,30,2,2,30,30
16644,AW00027643,Austin Henderson,58,50 and above,New,2013-10-12,135,1,55,2,2,55,55
16645,AW00027644,Alexandria Sanchez,53,50 and above,New,2013-09-18,136,1,23,2,2,23,23
16646,AW00027645,Colin Anand,53,50 and above,VIP,2013-11-19,134,2,6051,5,5,3025,172
16647,AW00027646,Jackson Li,58,50 and above,VIP,2013-11-20,134,2,5997,3,3,2998,176
16648,AW00027647,Daniel Moore,53,50 and above,New,2014-01-11,132,1,21,1,1,21,21
16649,AW00027648,Chase Rogers,64,50 and above,New,2013-07-12,138,1,23,2,2,23,23
16650,AW00027649,Evan Bailey,65,50 and above,New,2011-01-16,168,1,3578,1,1,3578,3578
16651,AW00027650,Richard Griffin,65,50 and above,New,2013-09-21,136,1,23,2,2,23,23
16652,AW00027651,Jeremy Murphy,64,50 and above,VIP,2013-11-19,134,2,6021,4,4,3010,177
16653,AW00027652,Miguel Foster,65,50 and above,New,2013-08-05,137,1,75,3,3,75,75
16654,AW00027653,Kellie Rubio,85,50 and above,New,2013-05-18,140,1,129,3,3,129,129
16655,AW00027654,Carrie Diaz,85,50 and above,New,2013-03-28,142,1,21,1,1,21,21
16656,AW00027655,Melinda Alvarez,84,50 and above,New,2013-10-11,135,1,21,1,1,21,21
16657,AW00027656,Gabriel Bryant,83,50 and above,New,2013-08-05,137,1,70,1,1,70,70
16658,AW00027657,Frederick Chandra,83,50 and above,New,2013-11-28,134,1,84,4,4,84,84
16659,AW00027658,Cole Gray,83,50 and above,New,2013-04-03,141,1,27,3,3,27,27
16660,AW00027659,Jesse Lopez,84,50 and above,New,2013-01-28,144,1,75,2,2,75,75
16661,AW00027660,Gerald Carlson,84,50 and above,New,2013-12-24,133,1,21,1,1,21,21
16662,AW00027661,Christopher Martinez,83,50 and above,New,2013-02-24,143,1,23,2,2,23,23
16663,AW00027662,Bianca Zheng,60,50 and above,VIP,2013-11-02,134,2,5997,3,3,2998,176
16664,AW00027663,Aaron Collins,54,50 and above,VIP,2013-11-16,134,2,6047,4,4,3023,177
16665,AW00027664,Luis Roberts,54,50 and above,New,2013-04-15,141,1,60,3,3,60,60
16666,AW00027665,Miguel Patterson,66,50 and above,New,2013-05-28,140,1,21,1,1,21,21
16667,AW00027666,Alyssa Garcia,65,50 and above,New,2011-01-06,168,1,3578,1,1,3578,3578
16668,AW00027667,Jessica Sanchez,65,50 and above,VIP,2013-11-28,134,2,5997,3,3,2998,176
16669,AW00027668,Kevin Gonzalez,66,50 and above,VIP,2013-11-11,134,2,6006,6,6,3003,176
16670,AW00027669,Katelyn Allen,55,50 and above,VIP,2013-11-06,134,2,5997,3,3,2998,176
16671,AW00027670,Kayla Long,55,50 and above,VIP,2013-11-03,134,2,5976,4,4,2988,175
16672,AW00027671,Jeremiah Martinez,67,50 and above,VIP,2013-11-13,134,2,5997,3,3,2998,176
16673,AW00027672,Justin Brown,67,50 and above,New,2011-08-25,161,1,3578,1,1,3578,3578
16674,AW00027673,Jennifer Young,67,50 and above,New,2011-01-28,168,1,3578,1,1,3578,3578
16675,AW00027674,Gabrielle Rivera,68,50 and above,New,2013-08-20,137,1,21,1,1,21,21
16676,AW00027675,Arianna Bell,67,50 and above,New,2013-06-14,139,1,27,3,3,27,27
16677,AW00027676,Trevor Flores,69,50 and above,New,2014-01-13,132,1,34,3,3,34,34
16678,AW00027677,Marissa Powell,68,50 and above,New,2013-07-22,138,1,84,3,3,84,84
16679,AW00027678,Angel Carter,68,50 and above,New,2011-02-17,167,1,3578,1,1,3578,3578
